Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
2,7518,6303,9526,15985,7212,9816,56360,0,0,0,0,1,0,1,2771,2064,777,1902,1614,856,1094,611,61,756,464,84,0,0,0,0,1,2.2
3,8046,6034,9489,15863,7393,9575,56400,1,0,0,0,0,1,2,2987,2006,707,1922,1690,890,1232,592,63,732,493,68,0,0,0,0,2,2.2
4,8058,6105,9622,16054,7099,9575,56513,3,0,0,1,1,1,6,2992,2003,770,1816,1583,857,1186,595,64,724,468,92,2,0,0,0,3,2.2
5,8134,6205,9553,16046,7115,9622,56675,4,0,1,2,0,1,8,3077,2027,709,1887,1502,839,1207,612,61,752,449,75,2,0,0,0,3,2.2
6,8189,6134,9626,16293,7172,9577,56991,1,5,0,3,1,2,12,2978,2080,811,1921,1562,817,1216,639,73,766,484,81,2,1,1,0,6,5.1
7,8283,6029,9728,16266,7066,9815,57187,11,2,0,1,3,3,20,3110,1976,760,1940,1566,923,1236,583,76,764,462,94,3,0,1,0,15,31
8,8219,6224,9460,16126,7191,9772,56992,23,0,3,9,1,2,38,2964,2060,741,1910,1604,841,1193,646,72,778,497,82,9,3,1,0.001,20,31.1
9,8402,6069,9564,16085,7260,9595,56975,22,7,7,13,5,8,62,3152,1977,734,1858,1553,872,1312,600,77,738,469,90,15,5,1,0.002,26,31.1
10,8288,6111,9636,16233,7153,9590,57011,41,13,3,31,10,6,104,3013,1950,743,1920,1614,907,1203,584,88,776,483,97,21,10,1,0.003,50,31.1
1,6643,6439,9734,16229,7095,9582,55722,0,0,0,1,0,0,1,2422,2092,760,1927,1535,867,962,608,74,790,450,75,0,0,0,0,1,0
2,7668,6230,9447,16000,7159,9704,56208,0,0,1,1,0,1,3,2832,2087,735,1881,1623,935,1108,653,77,747,437,94,0,0,0,0,1,7.1
3,8031,6083,9508,15873,7157,9632,56284,0,1,0,2,0,0,3,2982,1988,766,1920,1594,896,1230,622,74,767,479,90,1,0,0,0,1,8.1
4,8170,6031,9440,16019,7111,9467,56238,1,2,1,6,3,1,14,3003,2020,757,1909,1607,835,1230,579,84,749,489,81,4,1,1,0,5,8.1
5,8242,6020,9455,15863,7036,9553,56169,7,1,2,2,2,1,15,3003,1991,721,1862,1488,891,1189,605,76,755,471,95,4,1,1,0,4,8.6
6,8227,6039,9431,15908,7020,9545,56170,9,0,0,1,0,0,10,3032,2013,746,1808,1496,862,1218,592,74,742,473,72,1,0,1,0,4,8.6
7,8218,6082,9497,15990,7040,9615,56442,9,0,0,2,1,1,13,3051,2030,767,1938,1544,839,1225,590,96,811,445,82,4,1,1,0,7,8.6
8,8229,6039,9406,15934,7192,9725,56525,7,0,2,4,1,3,17,2984,1970,702,1851,1627,849,1188,574,78,734,504,75,4,1,1,0,5,8.6
9,8348,6030,9531,16115,7234,9742,57000,2,5,2,14,2,1,26,3077,2007,788,1903,1586,818,1212,595,96,771,487,63,2,0,1,0,13,8.6
10,8257,6055,9702,16050,7261,9609,56934,21,4,5,16,6,7,59,3064,2009,773,1813,1589,810,1233,625,68,693,472,82,14,7,1,0.002,20,20.8
1,6673,6266,9804,16375,7095,9791,56004,0,1,0,0,0,0,1,2447,2071,834,1863,1509,901,962,623,95,749,434,74,0,0,0,0,1,0
2,7534,6289,9714,16373,7133,9818,56861,1,0,0,0,0,0,1,2809,2099,833,1836,1584,853,1118,654,92,748,468,71,1,1,1,0,0,4.5
3,8010,6103,9688,16316,7346,9763,57226,0,0,0,0,0,0,0,2861,2050,744,1951,1601,850,1178,613,84,800,481,81,0,0,1,0,0,4.5
4,8219,6274,9781,16491,7272,9998,58035,0,0,0,0,0,0,0,3049,2024,732,1956,1640,909,1239,608,78,852,456,87,0,0,1,0,0,4.5
5,8367,6280,9825,16271,7338,9680,57761,0,0,0,0,0,0,0,3026,2112,795,1855,1587,866,1219,615,84,746,462,89,0,0,1,0,0,4.5
6,8468,6269,9742,16451,7161,9822,57913,0,0,0,0,0,0,0,3136,2047,772,1967,1522,889,1262,593,81,785,445,75,0,0,1,0,0,4.5
7,8585,6293,9916,16368,7264,9653,58079,0,0,0,0,0,0,0,3143,2095,789,1917,1621,869,1225,643,83,707,474,80,0,0,1,0,0,4.5
8,8573,6409,9764,16289,7192,9687,57914,0,0,0,0,0,0,0,3118,2059,770,1998,1586,848,1260,627,85,787,486,91,0,0,1,0,0,4.5
9,8760,6291,9651,16283,7202,9806,57993,0,0,0,0,0,0,0,3308,2066,793,1950,1630,829,1302,612,70,786,503,93,0,0,1,0,0,4.5
10,8605,6200,9600,16187,7308,9724,57624,0,0,0,0,0,0,0,3206,2005,796,1935,1587,876,1254,607,79,767,462,74,0,0,1,0,0,4.5
1,6657,6268,9769,16237,7113,9885,55929,1,0,1,1,0,0,3,2451,2052,783,1891,1570,925,1034,574,71,759,471,84,1,0,0,0,1,0
2,7589,6203,9652,16018,7285,9629,56376,0,0,1,1,0,1,3,2797,2058,758,1833,1609,874,1143,610,73,712,486,92,0,0,0,0,1,4.5
3,7943,6097,9613,16069,7178,9755,56655,0,0,0,0,0,0,0,2941,1970,783,1852,1581,906,1210,582,81,704,495,94,0,0,0,0,0,4.5
4,8134,6054,9527,16089,7257,9795,56856,0,0,0,0,0,0,0,3029,2003,762,1885,1586,863,1237,596,79,727,466,75,0,0,0,0,0,4.5
5,8164,6089,9672,16096,7245,9747,57013,0,0,0,0,0,0,0,3001,2057,811,1934,1547,905,1204,632,75,755,464,90,0,0,0,0,0,4.5
6,8210,6143,9562,16302,7133,9776,57126,0,0,0,0,0,0,0,3057,2002,760,1890,1527,900,1235,610,80,763,469,99,0,0,0,0,0,4.5
7,8266,6151,9626,16270,7259,9776,57348,0,0,0,0,0,0,0,3086,2041,761,1983,1516,868,1279,615,70,830,415,80,0,0,0,0,0,4.5
8,8284,6187,9725,16281,7307,9775,57559,0,0,0,0,0,0,0,3205,1987,799,1908,1589,906,1266,585,81,739,476,96,0,0,0,0,0,4.5
9,8276,6181,9912,16376,7294,9816,57855,0,0,0,0,0,0,0,3031,2084,797,1927,1568,852,1220,680,90,804,453,75,0,0,0,0,0,4.5
10,8340,6253,9713,16455,7358,9765,57884,0,0,0,0,0,0,0,3074,2036,785,1905,1665,917,1229,609,73,767,502,76,0,0,0,0,0,4.5
1,6683,6324,9644,16316,7114,9830,55911,0,0,1,1,0,1,3,2528,2073,762,1939,1579,888,1023,615,78,763,469,101,0,0,0,0,1,0
2,7499,6252,9576,16089,7280,9724,56420,0,1,1,3,1,1,7,2791,2132,752,1873,1629,792,1165,621,56,753,492,85,0,0,0,0,2,2.2
3,7874,6074,9712,16215,7307,9646,56828,4,2,2,3,0,1,12,2843,1978,813,1907,1628,852,1136,587,94,773,500,86,4,1,1,0,4,2.2
4,8162,6222,9608,16358,7147,9710,57207,5,0,0,2,1,1,9,3033,2061,714,1915,1585,905,1243,605,75,755,491,87,3,0,1,0,4,4.5
5,8309,6164,9792,16159,7245,9609,57278,7,2,0,4,1,1,15,3013,2038,810,1943,1582,835,1224,613,88,754,456,75,2,1,1,0,9,4.5
6,8344,6295,9539,16162,7209,9676,57225,15,1,3,11,3,4,37,3105,2063,832,1955,1568,898,1248,609,83,762,440,84,11,6,1,0.002,16,5.4
7,8446,6093,9784,16264,7221,9623,57431,16,7,1,21,4,8,57,3147,1992,736,1884,1638,901,1258,581,73,715,495,88,12,4,1,0.001,26,17.7
8,8384,6279,9703,16292,7170,9823,57651,26,3,3,34,8,12,86,3161,2048,781,1915,1587,855,1270,612,82,832,478,82,21,5,1,0.001,35,17.7
9,8435,6203,9676,16317,7333,9771,57735,26,14,11,53,16,18,138,3132,2125,747,1963,1610,885,1253,665,79,733,492,81,24,10,1,0.003,45,20.2
10,8349,6247,9733,16367,7234,9943,57873,50,13,19,84,16,23,205,3152,2073,791,1965,1611,917,1297,648,93,810,499,88,39,14,1,0.004,78,26
1,6636,6276,9838,16308,7228,9734,56020,0,0,1,0,0,1,2,2392,2078,758,1965,1612,860,957,644,73,794,512,82,0,0,0,0,1,0
2,7510,6230,9700,16139,7225,9631,56435,0,0,0,0,1,0,1,2749,2044,778,1973,1602,837,1144,637,74,804,467,85,1,0,0,0,0,13.6
3,7967,6261,9742,15952,7262,9562,56746,0,0,0,0,0,0,0,3013,2059,768,1839,1575,845,1258,619,80,743,518,81,0,0,0,0,0,13.6
4,8176,6320,9716,16188,7129,9726,57255,0,0,0,0,0,0,0,3041,2111,753,1923,1587,870,1253,605,64,756,467,85,0,0,0,0,0,13.6
5,8381,6217,9722,15966,7175,9636,57097,0,0,0,0,0,0,0,3110,2054,782,1850,1552,851,1275,610,70,730,493,67,0,0,0,0,0,13.6
6,8432,6277,9648,15981,7160,9571,57069,0,0,0,0,0,0,0,3120,2040,752,1896,1594,826,1327,615,66,751,479,82,0,0,0,0,0,13.6
7,8551,6114,9634,15976,7123,9485,56883,0,0,0,0,0,0,0,3184,2065,780,1836,1574,869,1270,616,79,777,440,91,0,0,0,0,0,13.6
8,8391,6042,9550,15999,6982,9741,56705,0,0,0,0,0,0,0,3148,2019,761,1919,1548,917,1237,598,62,740,419,101,0,0,0,0,0,13.6
9,8279,6078,9493,15995,7135,9333,56313,0,0,0,0,0,0,0,3042,2072,730,1924,1559,809,1192,587,88,799,488,81,0,0,0,0,0,13.6
10,8217,6081,9508,16017,6958,9715,56496,0,0,0,0,0,0,0,3042,1917,783,1932,1565,835,1248,581,81,796,464,70,0,0,0,0,0,13.6
1,6672,6284,9760,16244,7098,9596,55654,0,1,0,0,0,0,1,2479,2087,801,1905,1584,850,985,660,85,770,504,82,1,0,0,0,0,0
2,7449,6200,9675,16038,7201,9469,56032,0,0,0,0,0,0,0,2761,2009,759,1873,1594,847,1082,592,81,748,490,77,0,0,0,0,0,1.4
3,7930,6157,9559,16003,7028,9620,56297,0,0,0,0,0,0,0,2916,1997,757,1919,1513,877,1177,595,59,738,450,100,0,0,0,0,0,1.4
4,8173,6056,9662,16021,7106,9517,56535,0,0,0,0,0,0,0,3034,2017,777,1945,1565,867,1218,606,77,757,454,94,0,0,0,0,0,1.4
5,8111,6176,9472,15803,7043,9619,56224,0,0,0,0,0,0,0,2958,2018,745,1862,1582,824,1138,622,62,766,471,85,0,0,0,0,0,1.4
6,8298,6076,9583,15832,7154,9398,56341,0,0,0,0,0,0,0,3024,1984,747,1864,1587,866,1201,600,60,777,444,84,0,0,0,0,0,1.4
7,8377,6178,9468,15889,7019,9478,56409,0,0,0,0,0,0,0,3094,2002,721,1870,1521,812,1283,624,71,745,475,76,0,0,0,0,0,1.4
8,8439,6080,9494,15936,7047,9424,56420,0,0,0,0,0,0,0,3094,2069,796,1899,1522,780,1220,673,78,735,430,75,0,0,0,0,0,1.4
9,8366,6071,9554,15989,7003,9549,56532,0,0,0,0,0,0,0,2985,2020,739,1880,1542,876,1166,594,61,770,454,77,0,0,0,0,0,1.4
10,8436,6135,9581,15924,7103,9516,56695,0,0,0,0,0,0,0,3016,1967,790,1790,1518,882,1228,606,75,703,431,92,0,0,0,0,0,1.4
1,6705,6304,9642,16305,7162,9696,55814,0,0,0,0,0,0,0,2384,2064,824,1927,1563,843,941,606,88,742,457,67,0,0,0,0,0,0
2,7659,6069,9761,16154,7145,9670,56458,0,0,0,0,0,0,0,2847,2029,725,1906,1560,856,1088,626,72,734,493,92,0,0,0,0,0,0
3,7879,6299,9551,16101,7132,9817,56779,0,0,0,0,0,0,0,2962,2120,776,1919,1577,862,1183,618,83,722,479,86,0,0,0,0,0,0
4,8077,6091,9583,16064,7347,9724,56886,0,0,0,0,0,0,0,2998,1915,811,1928,1551,892,1205,604,68,732,481,92,0,0,0,0,0,0
5,8258,6034,9649,16259,7209,9819,57228,0,0,0,0,0,0,0,3111,1931,787,1950,1591,844,1234,562,68,787,465,99,0,0,0,0,0,0
6,8264,6201,9812,16312,7356,9814,57759,0,0,0,0,0,0,0,3141,1998,740,1893,1610,855,1259,593,54,733,456,81,0,0,0,0,0,0
7,8347,6347,9856,16524,7245,9868,58187,0,0,0,0,0,0,0,3091,2123,782,1933,1622,904,1208,611,83,752,483,94,0,0,0,0,0,0
8,8508,6266,9926,16396,7354,9870,58320,0,0,0,0,0,0,0,3133,2057,803,1898,1591,902,1255,614,72,792,472,89,0,0,0,0,0,0
9,8508,6362,9880,16547,7305,9985,58587,0,0,0,0,0,0,0,3181,2036,802,1971,1651,870,1308,608,77,769,497,107,0,0,0,0,0,0
10,8641,6269,9675,16491,7436,9922,58434,0,0,0,0,0,0,0,3195,2114,769,1944,1608,932,1280,636,76,796,491,93,0,0,0,0,0,0
1,6676,6290,9592,16249,7127,9799,55733,0,1,0,0,0,0,1,2505,2070,804,1904,1531,889,980,627,70,770,430,83,0,0,0,0,1,0
2,7518,6100,9678,16097,7281,9675,56349,2,0,0,0,0,1,3,2783,2004,723,1909,1611,894,1108,596,74,729,506,77,1,1,1,0,2,2.2
3,7910,6150,9693,16206,7159,9757,56875,3,0,0,0,1,0,4,2981,2065,807,2013,1607,843,1208,611,81,798,482,96,0,0,1,0,3,2.2
4,8003,6185,9668,16212,7291,9715,57074,6,0,0,2,0,1,9,2978,2011,771,1952,1565,891,1162,593,82,789,456,86,4,0,1,0,3,3
5,8207,6214,9636,16177,7214,9801,57249,5,0,1,3,0,3,12,2940,2054,714,1882,1574,857,1193,653,72,763,490,114,1,0,1,0,7,3
6,8420,6133,9741,16237,7291,9904,57726,2,1,2,6,5,3,19,3175,1999,805,1935,1606,888,1234,606,68,755,493,93,3,2,1,0.001,13,13
7,8411,6129,9706,16292,7362,9700,57600,11,5,7,11,1,3,38,3122,1990,781,1911,1576,874,1346,607,77,770,483,93,8,3,1,0.001,18,43.2
8,8417,6177,9700,16401,7169,9841,57705,20,3,4,18,3,4,52,3164,2053,809,1969,1623,888,1251,581,85,777,494,90,7,2,1,0.001,28,44.6
9,8319,6165,9701,16252,7242,9779,57458,44,9,5,30,11,8,107,3056,2063,758,1937,1579,893,1224,610,75,776,486,84,18,7,1,0.002,53,44.6
10,8280,6205,9826,16419,7213,9752,57695,48,11,11,57,15,19,161,3127,2015,774,1936,1622,953,1254,574,82,773,491,89,39,13,1,0.004,72,44.8
1,6647,6321,9653,16241,7181,9824,55867,0,1,0,0,0,0,1,2466,2100,756,1930,1603,920,976,609,67,808,473,99,0,0,0,0,1,0
2,7498,6163,9700,16033,7288,9699,56381,1,0,0,0,0,0,1,2772,2053,779,1913,1628,869,1115,624,91,795,461,95,0,0,0,0,1,3
3,7881,6247,9604,15908,7208,9421,56269,0,0,0,0,0,0,0,2914,2036,748,1834,1566,827,1153,617,69,730,471,83,0,0,0,0,0,3
4,8231,6154,9552,15946,7041,9671,56595,0,0,0,0,0,0,0,3040,2023,759,1841,1490,867,1244,587,57,720,452,79,0,0,0,0,0,3
5,8309,6129,9518,15911,7198,9549,56614,0,0,0,0,0,0,0,3066,1984,762,1936,1560,890,1246,583,83,802,472,92,0,0,0,0,0,3
6,8446,6102,9514,16027,7074,9570,56733,0,0,0,0,0,0,0,3084,1952,779,1910,1537,880,1231,594,83,773,465,93,0,0,0,0,0,3
7,8556,6093,9538,15951,6990,9683,56811,0,0,0,0,0,0,0,3187,1993,775,1897,1539,889,1280,606,65,787,428,97,0,0,0,0,0,3
8,8440,6109,9590,15941,7174,9716,56970,0,0,0,0,0,0,0,3152,1985,804,1948,1580,828,1229,593,82,764,463,74,0,0,0,0,0,3
9,8387,6163,9551,15959,7215,9651,56926,0,0,0,0,0,0,0,3104,2062,779,1886,1571,857,1256,590,78,742,485,85,0,0,0,0,0,3
10,8364,6049,9624,16100,7229,9648,57014,0,0,0,0,0,0,0,3128,2002,801,1891,1611,885,1282,635,91,782,460,102,0,0,0,0,0,3
1,6585,6296,9612,16278,7124,9745,55640,0,0,0,0,0,0,0,2444,2076,754,1968,1530,881,1025,625,73,775,438,77,0,0,0,0,0,0
2,7480,6098,9665,16049,7173,9645,56110,0,0,0,0,0,0,0,2836,1900,754,1971,1534,830,1119,555,75,791,438,77,0,0,0,0,0,3.2
3,7824,6250,9540,15867,7264,9511,56256,0,0,0,0,0,0,0,2867,2045,735,1882,1648,836,1144,604,70,785,479,81,0,0,0,0,0,3.2
4,8204,6079,9494,15986,7099,9604,56466,0,0,0,0,0,0,0,3055,1962,742,1956,1546,942,1229,595,62,801,471,120,0,0,0,0,0,3.2
5,8253,5950,9617,15979,7092,9527,56418,0,0,0,0,0,0,0,2923,2002,761,1875,1553,846,1150,621,70,737,468,83,0,0,0,0,0,3.2
6,8286,6247,9466,16097,7106,9618,56820,0,0,0,0,0,0,0,3085,2074,776,1836,1564,877,1273,612,68,740,479,84,0,0,0,0,0,3.2
7,8378,6050,9551,16130,7095,9747,56951,0,0,0,0,0,0,0,3063,1959,740,1993,1525,900,1229,569,66,766,456,102,0,0,0,0,0,3.2
8,8386,6112,9757,16105,7201,9625,57186,0,0,0,0,0,0,0,3111,2042,800,1890,1536,891,1254,632,91,749,475,84,0,0,0,0,0,3.2
9,8346,6140,9679,16149,7126,9856,57296,0,0,0,0,0,0,0,3087,2067,804,1911,1580,914,1228,646,67,722,467,99,0,0,0,0,0,3.2
10,8292,6129,9625,16183,7256,9851,57336,0,0,0,0,0,0,0,3096,2009,731,1983,1579,886,1249,613,76,789,467,88,0,0,0,0,0,3.2
1,6660,6288,9556,16210,7138,9531,55383,0,1,0,0,0,0,1,2393,2101,735,1850,1535,897,965,652,77,723,440,108,0,0,0,0,1,0
2,7541,6130,9674,16153,7033,9795,56326,1,0,0,0,0,0,1,2859,2077,775,1872,1592,926,1165,628,77,715,472,89,0,0,0,0,1,1.4
3,7772,6210,9608,15947,7266,9744,56547,6,0,0,0,0,0,6,2895,2037,782,1838,1616,871,1138,650,70,744,507,102,1,0,0,0,3,3.2
4,8058,6163,9446,16062,7213,9466,56408,2,0,0,0,0,0,2,3051,2020,799,1864,1574,854,1179,616,70,767,469,95,0,0,0,0,2,3.2
5,8112,6005,9673,16050,7049,9658,56547,2,0,0,0,0,0,2,2960,1939,705,1918,1491,900,1165,585,69,762,458,82,1,1,1,0,1,3.2
6,8186,6251,9656,16141,7104,9757,57095,4,0,0,0,0,0,4,2936,2018,800,1905,1530,923,1178,611,76,769,454,87,1,0,1,0,3,4.5
7,8399,6166,9797,16204,7234,9628,57428,9,0,0,1,0,1,11,3087,2096,805,1896,1607,920,1211,620,77,765,472,97,3,2,1,0.001,7,5.8
8,8351,6263,9726,16248,7121,9641,57350,7,1,1,2,2,0,13,3122,2140,791,1952,1589,848,1255,626,74,782,458,96,3,1,1,0,7,5.8
9,8353,6210,9562,16222,7185,9711,57243,5,0,2,4,1,2,14,3039,2055,792,1919,1532,913,1209,612,84,791,454,87,1,0,1,0,8,6.7
10,8454,6160,9614,16289,7179,9829,57525,15,3,1,9,4,1,33,3104,2033,781,1972,1574,891,1275,604,74,811,467,87,9,2,1,0.001,14,20
1,6690,6239,9699,16298,7161,9612,55699,1,0,1,0,0,1,3,2503,2013,785,1988,1575,837,998,599,97,787,484,80,1,0,0,0,1,0
2,7459,6204,9683,16191,7165,9629,56331,0,1,0,1,1,0,3,2718,2038,737,1901,1576,794,1059,606,67,774,478,80,1,0,0,0,1,3.2
3,7903,6226,9706,16208,7254,9602,56899,0,0,1,3,1,0,5,3001,2070,775,1883,1594,829,1199,619,69,779,482,69,1,0,0,0,2,3.6
4,8122,6234,9808,16322,7130,9705,57321,1,1,1,4,0,2,9,3100,2018,766,1932,1535,848,1227,606,86,760,450,104,1,1,1,0,5,3.6
5,8219,6310,9611,16193,7145,9672,57150,2,1,1,4,0,0,8,2964,2056,785,1908,1590,851,1209,614,74,795,466,99,3,2,1,0.001,4,4
6,8494,6106,9481,16146,7155,9710,57092,3,0,0,3,1,1,8,3148,1998,800,1911,1509,885,1236,563,73,768,446,96,3,0,1,0,5,7.6
7,8443,5994,9883,16273,7227,9769,57589,1,2,0,5,1,1,10,3071,2008,804,1917,1612,834,1213,634,84,804,497,88,1,1,1,0,5,7.6
8,8309,6312,9658,16231,7251,9672,57433,3,0,4,8,2,3,20,3120,2059,804,1880,1620,893,1220,602,79,725,489,99,6,1,1,0,7,14.4
9,8441,6141,9709,16446,7181,9672,57590,4,0,3,10,1,1,19,3123,2065,708,2038,1578,790,1241,614,81,809,464,91,4,2,1,0.001,9,25.1
10,8445,6150,9699,16289,7257,9913,57753,7,1,2,6,2,0,18,3064,1966,755,1919,1690,933,1186,604,67,774,510,101,4,1,1,0,9,25.1
1,6668,6249,9829,16332,7143,9634,55855,0,1,0,0,0,0,1,2483,2150,800,1973,1503,874,942,627,73,799,479,84,0,0,0,0,1,0
2,7427,6340,9769,16247,7145,9701,56629,2,0,0,0,0,1,3,2746,2156,757,1908,1525,892,1095,639,76,775,476,105,0,0,0,0,3,3.2
3,7922,6280,9552,16089,7206,9578,56627,5,0,0,2,1,0,8,2931,2066,764,1871,1596,880,1152,626,86,768,489,84,3,1,1,0,3,4.5
4,8221,6124,9664,16216,7100,9821,57146,3,0,0,6,0,1,10,3058,1982,773,1952,1539,879,1208,608,89,775,478,102,1,0,1,0,7,5.4
5,8341,6197,9673,16123,7354,9682,57370,2,4,0,9,5,3,23,3039,2026,750,1919,1669,891,1222,611,84,760,475,87,3,2,1,0.001,9,8.1
6,8490,6195,9664,16251,7156,9735,57491,11,4,5,17,6,4,47,3169,2043,745,1960,1629,895,1279,610,79,764,483,102,10,1,1,0,21,11.2
7,8462,6084,9684,16122,7126,9698,57176,29,3,10,26,6,8,82,3169,1916,748,1958,1519,881,1287,560,76,737,454,88,19,9,1,0.003,31,16.6
8,8433,6182,9478,16049,7161,9629,56932,21,8,11,34,9,9,92,3062,2099,767,1962,1584,850,1216,653,76,818,462,86,24,10,1,0.003,39,22.1
9,8436,6025,9564,16079,7129,9817,57050,30,5,13,41,9,15,113,3095,1986,768,1861,1496,862,1227,603,84,771,446,97,27,10,1,0.003,56,37.2
10,8388,6051,9728,16179,7311,9689,57346,41,14,17,60,15,18,165,3037,1963,781,1879,1609,883,1193,590,76,756,490,91,28,10,1,0.003,74,37.2
1,6680,6286,9674,16236,7141,9694,55711,0,1,0,0,0,0,1,2444,2087,758,1961,1518,899,972,640,94,775,443,84,0,0,0,0,1,0
2,7555,6241,9674,16029,7179,9576,56254,3,0,0,1,0,0,4,2813,2036,770,1894,1588,818,1104,612,75,773,466,82,2,2,1,0.001,1,2.2
3,7983,6150,9503,16068,7217,9615,56536,3,0,0,1,1,0,5,2947,2028,778,1887,1588,837,1127,613,83,725,484,72,1,0,1,0,3,2.8
4,8224,6056,9657,16171,7238,9528,56874,6,0,0,4,1,1,12,3017,1892,789,1944,1560,821,1186,583,83,774,450,74,2,2,1,0.001,8,3.6
5,8377,6232,9695,16251,7070,9815,57440,18,1,3,11,4,1,38,3020,2075,784,1890,1541,872,1180,609,83,740,454,88,7,1,1,0,13,4.1
6,8472,6189,9697,16146,7287,9616,57407,27,5,9,22,7,7,77,3119,2066,760,1891,1539,849,1267,619,81,791,447,76,17,6,1,0.002,26,4.5
7,8456,6164,9705,16294,7175,9925,57719,40,6,10,38,9,14,117,3099,1991,749,1929,1533,938,1293,588,82,772,481,97,28,9,1,0.003,43,17
8,8494,6192,9739,16261,7305,9756,57747,65,15,15,48,20,14,177,3158,2065,793,1866,1558,869,1210,649,92,719,457,102,38,16,1,0.005,62,18.4
9,8428,6258,9630,16497,7266,9886,57965,74,21,27,83,14,34,253,3168,2091,843,1934,1604,949,1257,656,93,756,476,85,59,23,1,0.007,83,39.8
10,8391,6153,9812,16497,7245,9966,58064,120,42,32,122,37,31,384,3068,2001,752,1960,1588,944,1182,594,80,782,471,89,79,26,1,0.008,124,39.8
1,6666,6263,9772,16282,7139,9809,55931,0,0,1,0,0,0,1,2422,2086,778,1966,1534,875,921,644,75,822,490,83,0,0,0,0,1,0
2,7488,6242,9663,16286,7279,9745,56703,0,0,0,1,1,0,2,2669,2020,754,1897,1542,863,1033,606,70,771,460,83,0,0,0,0,1,7.6
3,8076,6224,9901,16280,7178,9672,57331,1,0,0,3,0,0,4,2945,2059,828,1887,1575,839,1202,639,76,768,441,72,1,0,0,0,3,7.6
4,8219,6354,9841,16228,7221,9704,57567,4,0,0,2,0,0,6,2980,2080,857,1879,1569,875,1181,600,71,771,459,81,2,1,1,0,4,9.2
5,8423,6243,9824,16236,7242,9804,57772,4,1,4,6,0,0,15,3086,2118,762,1928,1564,807,1276,656,84,763,448,71,3,1,1,0,9,11.4
6,8448,6342,9880,16208,7367,9772,58017,4,3,2,6,4,5,24,3135,2110,811,1889,1634,798,1239,637,90,719,478,87,4,3,1,0.001,11,12
7,8456,6287,9871,16487,7326,9834,58261,10,4,3,11,4,1,33,3145,2130,811,1843,1551,944,1240,638,71,739,453,96,10,2,1,0.001,16,15.3
8,8429,6276,9881,16619,7245,9871,58321,8,7,5,14,5,2,41,3107,2029,767,1932,1552,913,1278,595,80,766,473,89,9,2,1,0.001,20,16.3
9,8520,6381,9948,16732,7278,9960,58819,23,2,3,21,6,10,65,3172,2033,800,1916,1620,879,1314,558,84,724,485,77,14,4,1,0.001,30,16.3
10,8655,6366,9852,16698,7394,9983,58948,30,6,12,36,11,11,106,3168,2093,779,2020,1563,897,1296,626,92,815,446,92,28,12,1,0.004,45,17.3
1,6656,6227,9744,16313,7192,9898,56030,0,1,0,0,0,0,1,2467,2066,774,1882,1532,863,960,622,84,770,478,82,0,0,0,0,1,0
2,7429,6221,9716,16476,7346,10036,57224,0,0,0,0,0,0,0,2740,2041,808,1923,1619,842,1093,640,93,795,479,72,0,0,0,0,0,2
3,7906,6167,9895,16412,7505,9907,57792,0,0,0,0,0,0,0,2900,2058,804,1961,1674,930,1175,595,82,771,486,99,0,0,0,0,0,2
4,8161,6424,9952,16591,7305,9893,58326,0,0,0,0,0,0,0,3079,2170,789,1986,1561,919,1214,646,83,847,417,90,0,0,0,0,0,2
5,8286,6368,9860,16381,7323,9895,58113,0,0,0,0,0,0,0,3028,2105,785,1891,1560,924,1249,637,70,740,434,97,0,0,0,0,0,2
6,8476,6258,9899,16582,7385,9759,58359,0,0,0,0,0,0,0,3068,2099,774,1973,1623,867,1259,653,80,855,479,80,0,0,0,0,0,2
7,8498,6387,9893,16668,7256,10004,58706,0,0,0,0,0,0,0,3192,2130,787,1952,1593,933,1251,655,77,753,463,90,0,0,0,0,0,2
8,8513,6332,9937,16677,7434,9740,58633,0,0,0,0,0,0,0,3248,2079,747,2024,1682,908,1321,592,66,813,482,103,0,0,0,0,0,2
9,8464,6417,10044,16662,7169,10042,58798,0,0,0,0,0,0,0,3070,2077,766,1898,1629,908,1220,630,69,751,478,87,0,0,0,0,0,2
10,8714,6462,9832,16487,7429,9790,58714,0,0,0,0,0,0,0,3167,2071,799,1924,1691,881,1255,618,61,801,522,97,0,0,0,0,0,2
1,6689,6332,9840,16324,7169,9673,56027,0,0,0,0,0,0,0,2478,2111,781,1865,1578,886,981,596,72,780,466,97,0,0,0,0,0,0
2,7577,6320,9798,16390,7164,9920,57169,0,0,0,0,0,0,0,2822,2123,788,1903,1643,911,1113,638,92,799,482,84,0,0,0,0,0,5
